id_user,umur,jenis_kelamin,tinggi_badan,berat_badan,target_berat,aktivitas_harian,rutin_olahraga,ngemil_malam,jam_tidur,motivasi
1938,23,perempuan,165.8,53.3,63.7,sedang,sering,sering,7,Menjaga Kesehatan
1939,57,perempuan,148.2,50.9,44.1,sedang,jarang,tidak pernah,7,Menurunkan Berat Badan
1940,28,perempuan,184.4,73.7,71.1,rendah,jarang,sering,6,Meningkatkan Kebugaran
1941,50,perempuan,172.8,60.8,67.8,rendah,tidak pernah,tidak pernah,6,Meningkatkan Kebugaran
1942,39,perempuan,180.6,106.5,90.4,tinggi,sering,jarang,7,Menurunkan Berat Badan
1943,27,perempuan,181.5,75.6,66.9,tinggi,jarang,tidak pernah,6,Menurunkan Berat Badan
1944,38,perempuan,147.4,61.4,45.3,sedang,jarang,jarang,9,Meningkatkan Kebugaran
1945,36,perempuan,153.3,53.4,47,tinggi,jarang,tidak pernah,9,Meningkatkan Kebugaran
1946,61,perempuan,176,77.2,72.1,rendah,jarang,jarang,4,Meningkatkan Kebugaran
1947,57,perempuan,144.9,47.2,50.1,tinggi,jarang,tidak pernah,9,Meningkatkan Kebugaran
1948,45,perempuan,179,73.1,66.2,rendah,tidak pernah,jarang,7,Menurunkan Berat Badan
1949,40,perempuan,160.5,64.7,52.2,tinggi,sering,sering,8,Menjaga Kesehatan
1950,30,perempuan,175,105.4,89.6,sedang,jarang,tidak pernah,8,Menurunkan Berat Badan
1951,32,perempuan,151.6,64.1,46.3,sedang,jarang,sering,9,Meningkatkan Kebugaran
1952,31,perempuan,157.8,42.8,47.1,sedang,sering,jarang,6,Meningkatkan Berat Badan
1953,21,perempuan,184.7,65.4,67.8,rendah,tidak pernah,jarang,6,Meningkatkan Kebugaran
1954,61,perempuan,148.3,56.9,53.8,sedang,jarang,jarang,9,Menurunkan Berat Badan
1955,19,perempuan,148,48.9,46.4,rendah,tidak pernah,sering,9,Meningkatkan Kebugaran
1956,44,perempuan,182.9,78.4,69.7,tinggi,jarang,tidak pernah,4,Menurunkan Berat Badan
1957,65,perempuan,150.6,58.4,62.3,tinggi,jarang,sering,9,Meningkatkan Berat Badan
1958,63,perempuan,163,59,53.4,tinggi,sering,tidak pernah,9,Meningkatkan Kebugaran
1959,45,perempuan,158.7,60.4,51.4,rendah,tidak pernah,jarang,6,Menjaga Kesehatan
1960,65,perempuan,183.1,82.5,89.1,sedang,jarang,sering,5,Meningkatkan Berat Badan
1961,50,perempuan,174.8,76.2,69.6,rendah,jarang,sering,7,Meningkatkan Kebugaran
1962,39,perempuan,164.7,69.3,65.2,rendah,tidak pernah,sering,8,Menurunkan Berat Badan
1963,39,perempuan,163.5,64,62.9,tinggi,sering,sering,7,Meningkatkan Kebugaran
1964,52,perempuan,153.6,55.6,50.2,sedang,sering,jarang,6,Meningkatkan Kebugaran
1965,50,perempuan,149.5,57.1,49.4,tinggi,sering,tidak pernah,9,Menurunkan Berat Badan
1966,28,perempuan,182.1,74.9,75.9,rendah,jarang,jarang,7,Menjaga Kesehatan
1967,50,perempuan,162.2,73.2,64.6,sedang,jarang,sering,9,Menurunkan Berat Badan
1968,48,perempuan,179.9,73,72.7,rendah,tidak pernah,sering,5,Menjaga Kesehatan
1969,25,perempuan,148.6,50.7,56,tinggi,sering,tidak pernah,8,Meningkatkan Berat Badan
1970,61,perempuan,178.3,85.2,75.2,rendah,tidak pernah,sering,6,Menjaga Kesehatan
1971,29,perempuan,162.6,71.5,59.9,tinggi,sering,tidak pernah,8,Menurunkan Berat Badan
1972,47,perempuan,158.3,64.3,57,tinggi,tidak pernah,tidak pernah,8,Meningkatkan Kebugaran
1973,23,perempuan,175.3,93.4,77.3,rendah,tidak pernah,tidak pernah,7,Menurunkan Berat Badan
1974,56,perempuan,169.7,61.9,63.2,rendah,tidak pernah,tidak pernah,8,Menjaga Kesehatan
1975,22,perempuan,182.9,67,73.5,sedang,sering,jarang,6,Meningkatkan Kebugaran
1976,47,perempuan,146.6,56.6,53.3,sedang,jarang,sering,4,Menurunkan Berat Badan
1977,32,perempuan,156.8,64.1,57.7,rendah,tidak pernah,jarang,7,Meningkatkan Kebugaran
1978,30,perempuan,152.1,42.4,47.3,sedang,tidak pernah,sering,4,Meningkatkan Berat Badan
1979,25,perempuan,156.9,46.5,51.9,sedang,jarang,tidak pernah,7,Meningkatkan Kebugaran
1980,65,perempuan,182.1,80.2,70.9,tinggi,sering,sering,5,Menjaga Kesehatan
1981,38,perempuan,166.5,72.6,58.3,rendah,tidak pernah,tidak pernah,7,Menurunkan Berat Badan
1982,61,perempuan,170.6,67.9,59,sedang,jarang,sering,5,Menurunkan Berat Badan
1983,47,perempuan,147.6,57.8,50.1,rendah,tidak pernah,tidak pernah,6,Meningkatkan Kebugaran
1984,47,perempuan,150.1,45.5,45.4,tinggi,sering,jarang,9,Menjaga Kesehatan
1985,20,perempuan,145.7,48.7,45.7,tinggi,jarang,jarang,5,Meningkatkan Kebugaran
1986,43,perempuan,145.3,56.4,59.7,rendah,tidak pernah,tidak pernah,6,Meningkatkan Berat Badan
1987,23,perempuan,150.4,40.4,44.2,sedang,sering,sering,5,Meningkatkan Berat Badan
1988,46,perempuan,158.9,63.8,60.3,sedang,jarang,tidak pernah,4,Menurunkan Berat Badan
1989,50,perempuan,169.2,84.4,67.5,sedang,jarang,tidak pernah,9,Menjaga Kesehatan
1990,47,perempuan,171.8,75.3,61.1,sedang,tidak pernah,jarang,9,Menurunkan Berat Badan
1991,56,perempuan,175.6,82.5,75.8,tinggi,sering,sering,9,Menurunkan Berat Badan
1992,37,perempuan,175.4,63.1,71.4,rendah,tidak pernah,jarang,5,Menjaga Kesehatan
1993,45,perempuan,184.2,70.7,80,sedang,jarang,sering,9,Meningkatkan Kebugaran
1994,33,perempuan,179.7,72.4,72.6,tinggi,sering,tidak pernah,9,Menjaga Kesehatan
1995,31,perempuan,174.9,69.6,68.5,tinggi,jarang,sering,4,Meningkatkan Kebugaran
1996,32,perempuan,177.7,74.6,74.8,sedang,tidak pernah,tidak pernah,6,Menjaga Kesehatan
1997,27,perempuan,166.3,75.5,69.7,rendah,tidak pernah,sering,5,Menurunkan Berat Badan
1998,56,perempuan,171.4,65.3,64.2,sedang,jarang,tidak pernah,4,Meningkatkan Kebugaran
1999,59,perempuan,151.9,50.4,47.7,rendah,jarang,tidak pernah,5,Menjaga Kesehatan
2000,37,perempuan,181,75.8,75.7,rendah,tidak pernah,jarang,8,Meningkatkan Kebugaran
2001,27,perempuan,178.9,86.3,67.6,tinggi,sering,sering,7,Menjaga Kesehatan
2002,54,perempuan,174.7,82.2,71.5,rendah,tidak pernah,tidak pernah,7,Menurunkan Berat Badan
2003,19,perempuan,174.9,61.4,58.7,sedang,jarang,jarang,5,Meningkatkan Kebugaran
2004,49,perempuan,168.5,83.1,75.2,rendah,tidak pernah,jarang,9,Menurunkan Berat Badan
2005,50,perempuan,179,77.8,67.3,rendah,jarang,tidak pernah,5,Menurunkan Berat Badan
2006,58,perempuan,161.6,52.3,57,rendah,tidak pernah,tidak pernah,4,Meningkatkan Berat Badan
2007,65,perempuan,163.4,74,67.5,sedang,tidak pernah,jarang,9,Menurunkan Berat Badan
2008,34,perempuan,169.2,54.2,62.9,rendah,tidak pernah,jarang,5,Meningkatkan Kebugaran
2009,43,perempuan,159.2,54.1,59.9,tinggi,jarang,jarang,6,Menjaga Kesehatan
2010,29,perempuan,182.9,83.5,73.8,tinggi,sering,sering,9,Meningkatkan Kebugaran
2011,44,perempuan,183.3,83.4,74.8,rendah,jarang,tidak pernah,8,Meningkatkan Kebugaran
2012,39,perempuan,145.4,47.1,45.5,rendah,jarang,jarang,4,Meningkatkan Kebugaran
2013,50,perempuan,165.7,54,61.7,tinggi,tidak pernah,sering,4,Meningkatkan Kebugaran
2014,33,perempuan,180.9,83.1,78.6,rendah,jarang,tidak pernah,6,Menurunkan Berat Badan
2015,44,perempuan,169.5,78.3,84.2,tinggi,sering,jarang,8,Meningkatkan Berat Badan
2016,20,perempuan,156.1,43,54.2,sedang,jarang,sering,4,Meningkatkan Kebugaran
2017,53,perempuan,176,68.7,56.6,tinggi,tidak pernah,jarang,7,Menurunkan Berat Badan
2018,47,perempuan,166.8,56.4,63.1,tinggi,jarang,sering,4,Meningkatkan Kebugaran
2019,18,perempuan,168.9,58,63,rendah,tidak pernah,tidak pernah,6,Meningkatkan Kebugaran
2020,52,perempuan,145.3,55.4,59,sedang,tidak pernah,tidak pernah,6,Meningkatkan Berat Badan
2021,50,perempuan,167.2,74.8,65.1,tinggi,tidak pernah,sering,9,Menurunkan Berat Badan
2022,56,perempuan,178.7,84.8,67.6,tinggi,tidak pernah,tidak pernah,5,Menjaga Kesehatan
2023,60,perempuan,152,61.8,47.3,tinggi,sering,tidak pernah,8,Meningkatkan Kebugaran
2024,52,perempuan,175.9,73.1,64.3,sedang,tidak pernah,jarang,9,Meningkatkan Kebugaran
2025,34,perempuan,161.2,63.1,54.8,sedang,sering,sering,5,Meningkatkan Kebugaran
2026,49,perempuan,181.8,85.1,75.9,tinggi,jarang,tidak pernah,6,Meningkatkan Kebugaran
2027,56,perempuan,168.1,74.3,62.3,tinggi,sering,sering,8,Meningkatkan Kebugaran
2028,25,perempuan,171,71.2,58.7,rendah,tidak pernah,tidak pernah,5,Menjaga Kesehatan
2029,35,perempuan,159.5,53.4,54.1,tinggi,jarang,tidak pernah,4,Meningkatkan Kebugaran
2030,40,perempuan,175.7,68.2,66.9,rendah,tidak pernah,jarang,8,Menjaga Kesehatan
2031,56,perempuan,163.6,73.3,61.9,rendah,tidak pernah,tidak pernah,9,Menurunkan Berat Badan
2032,62,perempuan,177.4,85.9,72.2,sedang,jarang,jarang,5,Meningkatkan Kebugaran
2033,51,perempuan,173.8,63.8,61.6,sedang,jarang,sering,4,Meningkatkan Kebugaran
2034,59,perempuan,160.7,61.1,58.8,rendah,jarang,sering,6,Menjaga Kesehatan
2035,30,perempuan,182.8,72.3,70.6,rendah,tidak pernah,jarang,8,Meningkatkan Kebugaran
2036,54,perempuan,160.2,51.4,59.2,tinggi,sering,tidak pernah,9,Menjaga Kesehatan
2037,19,perempuan,148.2,61.8,49.4,sedang,jarang,sering,9,Meningkatkan Kebugaran
2038,28,perempuan,182.5,101.5,88.9,tinggi,sering,tidak pernah,7,Menurunkan Berat Badan
2039,37,perempuan,182.4,80.8,73.7,sedang,sering,jarang,9,Meningkatkan Kebugaran
2040,18,perempuan,182.8,80.6,82.8,rendah,jarang,tidak pernah,8,Menjaga Kesehatan
2041,64,perempuan,170.4,65,64,rendah,tidak pernah,tidak pernah,4,Meningkatkan Kebugaran
2042,49,perempuan,147,40,46.9,tinggi,jarang,tidak pernah,4,Menjaga Kesehatan
2043,30,perempuan,172.7,50.8,57.5,rendah,sering,sering,9,Meningkatkan Berat Badan
2044,64,perempuan,172.7,84.7,77.5,rendah,tidak pernah,tidak pernah,4,Menurunkan Berat Badan
2045,45,perempuan,153.6,54.2,52.1,sedang,sering,tidak pernah,6,Menjaga Kesehatan
2046,38,perempuan,147.2,47.6,45.3,sedang,tidak pernah,jarang,9,Menjaga Kesehatan
2047,24,perempuan,147.5,42.7,51.8,sedang,sering,sering,7,Menjaga Kesehatan
2048,63,perempuan,164,60.9,60.3,tinggi,jarang,sering,9,Meningkatkan Kebugaran
2049,51,perempuan,162,57.1,54.9,sedang,jarang,jarang,5,Menjaga Kesehatan
2050,22,perempuan,171.4,66.9,68.4,rendah,tidak pernah,tidak pernah,7,Meningkatkan Kebugaran
2051,32,perempuan,161.2,48.2,57.3,rendah,jarang,jarang,7,Menjaga Kesehatan
2052,28,perempuan,161,55.1,57.6,sedang,jarang,jarang,5,Menjaga Kesehatan
2053,25,perempuan,170.9,68.9,68.5,tinggi,jarang,tidak pernah,8,Meningkatkan Kebugaran
2054,21,perempuan,182.1,90.6,73.4,sedang,jarang,tidak pernah,6,Menurunkan Berat Badan
2055,60,perempuan,150.9,60.3,46,sedang,sering,tidak pernah,8,Meningkatkan Kebugaran
2056,21,perempuan,149.4,63.8,47.5,sedang,sering,tidak pernah,4,Menjaga Kesehatan
2057,49,perempuan,148.1,52.1,47.1,rendah,tidak pernah,tidak pernah,7,Meningkatkan Kebugaran
2058,55,perempuan,144.5,55.4,49.8,sedang,jarang,sering,5,Menurunkan Berat Badan
2059,31,perempuan,154.4,55.6,56.9,rendah,tidak pernah,sering,4,Menjaga Kesehatan
2060,26,perempuan,178.2,80.9,65.5,rendah,tidak pernah,jarang,7,Menurunkan Berat Badan
2061,59,perempuan,151,66.7,60.2,tinggi,sering,tidak pernah,5,Menurunkan Berat Badan
2062,30,perempuan,175.1,85.5,77.7,rendah,sering,tidak pernah,7,Menurunkan Berat Badan
2063,64,perempuan,152.7,63,48.2,tinggi,sering,tidak pernah,6,Menjaga Kesehatan
2064,49,perempuan,173.2,48,53.4,tinggi,tidak pernah,jarang,6,Meningkatkan Berat Badan
2065,65,perempuan,177.1,85.6,63.7,tinggi,sering,tidak pernah,9,Menjaga Kesehatan
2066,64,perempuan,167.7,64.3,66.9,tinggi,sering,tidak pernah,7,Menjaga Kesehatan
2067,39,perempuan,179,67,60.8,sedang,jarang,tidak pernah,4,Menurunkan Berat Badan
2068,48,perempuan,177.7,60.2,69.2,tinggi,tidak pernah,sering,6,Menjaga Kesehatan
2069,36,perempuan,160.7,67.6,54.9,sedang,sering,jarang,7,Menurunkan Berat Badan
2070,34,perempuan,168.1,45.2,62.7,rendah,tidak pernah,sering,5,Meningkatkan Kebugaran
2071,33,perempuan,182.4,68.5,78.5,rendah,jarang,sering,9,Menjaga Kesehatan
2072,53,perempuan,147,46.6,46.2,rendah,jarang,jarang,6,Menjaga Kesehatan
2073,65,perempuan,148.2,51.8,52.2,sedang,jarang,sering,5,Menjaga Kesehatan
2074,37,perempuan,152.7,49.6,53.4,sedang,jarang,sering,8,Meningkatkan Berat Badan
2075,29,perempuan,179.1,59.1,65,sedang,jarang,jarang,7,Meningkatkan Kebugaran
2076,48,perempuan,162.3,75.5,61.2,sedang,sering,tidak pernah,7,Menjaga Kesehatan
2077,59,perempuan,157.6,61.9,56.5,tinggi,jarang,tidak pernah,6,Meningkatkan Kebugaran
2078,60,perempuan,150.5,51.7,55.4,sedang,jarang,jarang,8,Meningkatkan Berat Badan
2079,64,perempuan,156.2,62,57.4,tinggi,sering,tidak pernah,5,Menurunkan Berat Badan
2080,28,perempuan,182,103.9,85.1,rendah,jarang,sering,7,Menurunkan Berat Badan
2081,59,perempuan,155.5,55,49,sedang,jarang,tidak pernah,8,Menjaga Kesehatan
2082,48,perempuan,162.2,42.1,46.8,rendah,tidak pernah,sering,4,Meningkatkan Berat Badan
2083,57,perempuan,157.9,55.2,54.8,sedang,tidak pernah,sering,9,Meningkatkan Kebugaran
2084,18,perempuan,155.9,65.5,70.8,sedang,jarang,sering,9,Meningkatkan Berat Badan
2085,63,perempuan,183.4,81.1,70.8,tinggi,jarang,sering,8,Meningkatkan Kebugaran
2086,39,perempuan,164.3,70.1,64.1,rendah,sering,jarang,9,Menurunkan Berat Badan
2087,62,perempuan,178.1,89.2,66.7,tinggi,sering,tidak pernah,8,Meningkatkan Kebugaran
2088,39,perempuan,151.4,42,50.9,rendah,tidak pernah,sering,7,Meningkatkan Kebugaran
2089,49,perempuan,181.9,86.7,70.6,sedang,sering,jarang,6,Menurunkan Berat Badan
2090,23,perempuan,176.3,79.7,70.3,sedang,jarang,jarang,7,Meningkatkan Kebugaran
2091,24,perempuan,149.4,50.1,50.4,sedang,sering,tidak pernah,7,Meningkatkan Kebugaran
2092,35,perempuan,145.8,66,61.9,sedang,jarang,jarang,4,Menurunkan Berat Badan
2093,38,perempuan,174.7,62.3,64.2,tinggi,tidak pernah,sering,7,Menjaga Kesehatan
2094,50,perempuan,178.7,75.4,76,tinggi,sering,sering,6,Meningkatkan Kebugaran
2095,48,perempuan,183.1,91.3,71.4,tinggi,sering,jarang,7,Meningkatkan Kebugaran
2096,31,perempuan,175.8,73,72.1,tinggi,sering,jarang,8,Meningkatkan Kebugaran
2097,28,perempuan,150.4,64.5,48.6,rendah,tidak pernah,sering,6,Meningkatkan Kebugaran
2098,45,perempuan,154,53.3,52.9,rendah,jarang,jarang,9,Meningkatkan Kebugaran
2099,19,perempuan,172.4,50.6,53.7,sedang,jarang,jarang,8,Meningkatkan Berat Badan
2100,37,perempuan,154.6,64.5,52.5,tinggi,tidak pernah,sering,4,Menurunkan Berat Badan
